InvoiceNo,StockCode,ProductName,Quantity,InvoiceDate,Date,Month,UnitPrice,Revenue,CustomerID,Country
545696,22667,Recipe Box Retrospot,2,2011-03-06 14:21:00,2011-03-06,2011-03,2.95,5.9,15696.0,United Kingdom
576362,22113,Grey Heart Hot Water Bottle,8,2011-11-14 17:11:00,2011-11-14,2011-11,4.25,34.0,14755.0,United Kingdom
540458,22505,Memo Board Cottage Design,4,2011-01-07 12:28:00,2011-01-07,2011-01,4.95,19.8,12501.0,Germany
576667,22943,Christmas Lights 10 Vintage Baubles,3,2011-11-16 11:48:00,2011-11-16,2011-11,4.95,14.850000000000001,12963.0,United Kingdom
566603,23329,Decorative Wicker Heart Large,1,2011-09-13 16:12:00,2011-09-13,2011-09,3.29,3.29,,United Kingdom
546406,21232,Strawberry Ceramic Trinket Box,2,2011-03-11 16:21:00,2011-03-11,2011-03,2.46,4.92,,United Kingdom
555488,21868,Potting Shed Tea Mug,6,2011-06-03 13:43:00,2011-06-03,2011-06,1.25,7.5,16942.0,United Kingdom
560972,82494L,Wooden Frame Antique White,12,2011-07-22 11:44:00,2011-07-22,2011-07,2.95,35.400000000000006,14209.0,United Kingdom
575219,22386,Jumbo Bag Pink Polkadot,100,2011-11-09 11:17:00,2011-11-09,2011-11,1.79,179.0,17511.0,United Kingdom
559907,22050,Pink Paisley Rose Gift Wrap,25,2011-07-13 13:37:00,2011-07-13,2011-07,0.42,10.5,12766.0,Portugal
543132,21506,"Fancy Font Birthday Card,",12,2011-02-03 15:27:00,2011-02-03,2011-02,0.42,5.04,15235.0,United Kingdom
539436,21408,Spotty Pink Duck Doorstop,1,2010-12-17 14:49:00,2010-12-17,2010-12,8.47,8.47,,United Kingdom
550161,22955,36 Foil Star Cake Cases,6,2011-04-14 15:58:00,2011-04-14,2011-04,2.1,12.600000000000001,14154.0,United Kingdom
553418,23192,Bundle Of 3 Alphabet Exercise Books,12,2011-05-17 10:10:00,2011-05-17,2011-05,1.65,19.799999999999997,18257.0,United Kingdom
558769,22995,Travel Card Wallet Suki,24,2011-07-03 14:58:00,2011-07-03,2011-07,0.42,10.08,17899.0,United Kingdom
580678,47559B,Tea Time Oven Glove,2,2011-12-05 14:49:00,2011-12-05,2011-12,1.25,2.5,18015.0,United Kingdom
542409,79321,Chilli Lights,24,2011-01-27 16:30:00,2011-01-27,2011-01,4.25,102.0,15311.0,United Kingdom
545013,21508,Vintage Kid Dolly Card,24,2011-02-25 13:09:00,2011-02-25,2011-02,0.42,10.08,13093.0,United Kingdom
540356,21242,Red Retrospot Plate,1,2011-01-06 15:12:00,2011-01-06,2011-01,2.51,2.51,,United Kingdom
570496,22152,Place Setting White Star,48,2011-10-11 09:05:00,2011-10-11,2011-10,0.42,20.16,16422.0,United Kingdom
545441,72128,Columbian Candle Round,1,2011-03-02 16:17:00,2011-03-02,2011-03,0.85,0.85,14657.0,United Kingdom
537131,22604,Set Of 4 Napkin Charms Cutlery,1,2010-12-05 12:26:00,2010-12-05,2010-12,2.55,2.55,15716.0,United Kingdom
546855,22892,Set Of Salt And Pepper Toadstools,6,2011-03-17 13:58:00,2011-03-17,2011-03,1.25,7.5,18168.0,United Kingdom
542691,84978,Hanging Heart Jar T-Light Holder,72,2011-01-31 12:34:00,2011-01-31,2011-01,1.06,76.32000000000001,13408.0,United Kingdom
565439,23355,Hot Water Bottle Keep Calm,4,2011-09-04 13:56:00,2011-09-04,2011-09,4.95,19.8,14852.0,United Kingdom
567328,22734,Set Of 6 Ribbons Vintage Christmas,6,2011-09-19 14:43:00,2011-09-19,2011-09,2.89,17.34,14356.0,United Kingdom
572858,22355,Charlotte Bag Suki Design,2,2011-10-26 12:36:00,2011-10-26,2011-10,0.85,1.7,13571.0,United Kingdom
563090,23208,Lunch Bag Vintage Leaf Design,20,2011-08-11 17:00:00,2011-08-11,2011-08,1.65,33.0,16186.0,United Kingdom
580367,20668,Disco Ball Christmas Decoration,3,2011-12-02 16:39:00,2011-12-02,2011-12,0.42,1.26,,United Kingdom
550334,20685,Doormat Red Retrospot,3,2011-04-17 14:09:00,2011-04-17,2011-04,7.95,23.85,17320.0,United Kingdom
557642,23168,Classic Cafe Sugar Dispenser,4,2011-06-21 16:35:00,2011-06-21,2011-06,2.46,9.84,,United Kingdom
550799,22427,Enamel Flower Jug Cream,3,2011-04-20 14:46:00,2011-04-20,2011-04,5.95,17.85,17115.0,United Kingdom
555477,85099C,Jumbo Bag Baroque Black White,10,2011-06-03 12:26:00,2011-06-03,2011-06,2.08,20.8,12359.0,Cyprus
542390,22193,Red Diner Wall Clock,1,2011-01-27 14:48:00,2011-01-27,2011-01,8.5,8.5,16814.0,United Kingdom
538349,21352,Eucalyptus & Pinecone Wreath,1,2010-12-10 14:59:00,2010-12-10,2010-12,5.91,5.91,,United Kingdom
581405,22108,Ping! Microwave Plate,1,2011-12-08 13:50:00,2011-12-08,2011-12,1.25,1.25,13521.0,United Kingdom
540468,22812,Pack 3 Boxes Christmas Pannetone,1,2011-01-07 13:55:00,2011-01-07,2011-01,4.21,4.21,,United Kingdom
571061,23199,Jumbo Bag Apples,13,2011-10-13 14:33:00,2011-10-13,2011-10,4.13,53.69,,United Kingdom
574684,22955,36 Foil Star Cake Cases,6,2011-11-06 12:56:00,2011-11-06,2011-11,2.1,12.600000000000001,17581.0,United Kingdom
570715,23077,Doughnut Lip Gloss,20,2011-10-12 10:23:00,2011-10-12,2011-10,1.25,25.0,18287.0,United Kingdom
564818,23329,Decorative Wicker Heart Large,1,2011-08-30 12:10:00,2011-08-30,2011-08,3.29,3.29,,United Kingdom
575177,20726,Lunch Bag Woodland,2,2011-11-08 18:41:00,2011-11-08,2011-11,4.13,8.26,,United Kingdom
546896,22982,Pantry Pastry Brush,1,2011-03-17 18:24:00,2011-03-17,2011-03,2.46,2.46,,United Kingdom
572513,23048,Set Of 10 Lanterns Fairy Light Star,1,2011-10-24 14:36:00,2011-10-24,2011-10,4.15,4.15,16728.0,United Kingdom
574864,21903,Man Flu Metal Sign,4,2011-11-07 12:29:00,2011-11-07,2011-11,2.1,8.4,14387.0,United Kingdom
576513,23084,Rabbit Night Light,6,2011-11-15 12:10:00,2011-11-15,2011-11,2.08,12.48,14715.0,United Kingdom
547396,22327,Round Snack Boxes Set Of 4 Skulls,3,2011-03-22 16:54:00,2011-03-22,2011-03,6.63,19.89,,United Kingdom
574532,22550,Holiday Fun Ludo,4,2011-11-04 14:19:00,2011-11-04,2011-11,3.75,15.0,15676.0,United Kingdom
562784,23301,Gardeners Kneeling Pad Keep Calm,2,2011-08-09 13:22:00,2011-08-09,2011-08,1.65,3.3,16791.0,United Kingdom
542906,22723,Set Of 6 Herb Tins Sketchbook,1,2011-02-01 15:12:00,2011-02-01,2011-02,8.29,8.29,,United Kingdom
574063,21616,4 Pear Botanical Dinner Candles,1,2011-11-02 14:31:00,2011-11-02,2011-11,1.25,1.25,13271.0,United Kingdom
573873,23202,Jumbo Bag Vintage Leaf,5,2011-11-01 12:39:00,2011-11-01,2011-11,2.08,10.4,17346.0,United Kingdom
550913,47591D,Pink Fairy Cake Childrens Apron,8,2011-04-21 13:22:00,2011-04-21,2011-04,1.95,15.6,17631.0,United Kingdom
561006,23202,Jumbo Bag Vintage Leaf,10,2011-07-22 15:02:00,2011-07-22,2011-07,2.08,20.8,16161.0,United Kingdom
545039,84508B,Stripes Design Teddy,2,2011-02-27 10:22:00,2011-02-27,2011-02,2.55,5.1,17243.0,United Kingdom
573001,72760B,Vintage Cream 3 Basket Cake Stand,2,2011-10-27 12:08:00,2011-10-27,2011-10,9.95,19.9,12841.0,United Kingdom
561667,22169,Family Album White Picture Frame,2,2011-07-28 17:00:00,2011-07-28,2011-07,8.5,17.0,,EIRE
575490,23378,Pack Of 12 50'S Christmas Tissues,12,2011-11-09 17:44:00,2011-11-09,2011-11,0.39,4.68,15031.0,United Kingdom
544393,21931,Jumbo Storage Bag Suki,5,2011-02-18 11:56:00,2011-02-18,2011-02,1.95,9.75,16393.0,United Kingdom
553920,82482,Wooden Picture Frame White Finish,6,2011-05-20 08:57:00,2011-05-20,2011-05,2.55,15.299999999999999,15955.0,United Kingdom
540551,85202,Hanging Wood And Felt Heart,7,2011-01-10 09:43:00,2011-01-10,2011-01,0.43,3.01,,United Kingdom
572913,72817,Set Of 2 Christmas Decoupage Candle,2,2011-10-26 16:21:00,2011-10-26,2011-10,0.79,1.58,15993.0,United Kingdom
544202,21974,Set Of 36 Paisley Flower Doilies,2,2011-02-17 10:29:00,2011-02-17,2011-02,3.75,7.5,,United Kingdom
561515,22090,Paper Bunting Retrospot,1,2011-07-27 15:16:00,2011-07-27,2011-07,5.79,5.79,,United Kingdom
559051,85194S,Hanging Spring Flower Egg Small,6,2011-07-05 16:47:00,2011-07-05,2011-07,0.63,3.7800000000000002,,United Kingdom
574684,23200,Jumbo Bag Pears,40,2011-11-06 12:56:00,2011-11-06,2011-11,1.79,71.6,17581.0,United Kingdom
568991,22734,Set Of 6 Ribbons Vintage Christmas,24,2011-09-29 16:44:00,2011-09-29,2011-09,2.89,69.36,18204.0,United Kingdom
572880,22796,Photo Frame 3 Classic Hanging,1,2011-10-26 13:35:00,2011-10-26,2011-10,9.95,9.95,16415.0,United Kingdom
536637,22945,Christmas Metal Tags Assorted,6,2010-12-02 11:35:00,2010-12-02,2010-12,0.85,5.1,18041.0,United Kingdom
539958,21934,Skull Shoulder Bag,19,2010-12-23 13:26:00,2010-12-23,2010-12,1.66,31.54,,United Kingdom
570514,20725,Lunch Bag Red Retrospot,12,2011-10-11 10:36:00,2011-10-11,2011-10,1.65,19.799999999999997,13089.0,United Kingdom
572897,21949,Set Of 6 Strawberry Chopsticks,1,2011-10-26 14:42:00,2011-10-26,2011-10,2.46,2.46,,United Kingdom
554275,22470,Heart Of Wicker Large,4,2011-05-23 13:17:00,2011-05-23,2011-05,2.95,11.8,14903.0,United Kingdom
581238,22722,Set Of 6 Spice Tins Pantry Design,1,2011-12-08 10:53:00,2011-12-08,2011-12,8.29,8.29,,United Kingdom
572830,23322,Large White Heart Of Wicker,6,2011-10-26 11:36:00,2011-10-26,2011-10,2.95,17.700000000000003,16208.0,United Kingdom
545695,22489,Pack Of 12 Traditional Crayons,6,2011-03-06 14:15:00,2011-03-06,2011-03,0.42,2.52,17050.0,United Kingdom
560278,23300,Gardeners Kneeling Pad Cup Of Tea,1,2011-07-17 15:45:00,2011-07-17,2011-07,1.65,1.65,13610.0,United Kingdom
549716,22189,Cream Heart Card Holder,8,2011-04-11 14:43:00,2011-04-11,2011-04,3.95,31.6,14628.0,United Kingdom
556823,22807,Set Of 6 T-Lights Toadstools,1,2011-06-15 10:24:00,2011-06-15,2011-06,5.79,5.79,,United Kingdom
571289,21481,Fawn Blue Hot Water Bottle,18,2011-10-16 15:27:00,2011-10-16,2011-10,3.75,67.5,15113.0,United Kingdom
573183,21867,Pink Union Jack Luggage Tag,9,2011-10-28 11:33:00,2011-10-28,2011-10,1.25,11.25,15028.0,United Kingdom
581405,21446,12 Red Rose Peg Place Settings,2,2011-12-08 13:50:00,2011-12-08,2011-12,1.25,2.5,13521.0,United Kingdom
581175,23447,Pink Bunny Easter Egg Basket,144,2011-12-07 15:16:00,2011-12-07,2011-12,1.45,208.79999999999998,14646.0,Netherlands
578347,21990,Modern Floral Stationery Set,4,2011-11-24 09:26:00,2011-11-24,2011-11,2.46,9.84,,United Kingdom
564974,23170,Regency Tea Plate Roses,1,2011-08-31 15:32:00,2011-08-31,2011-08,3.29,3.29,,United Kingdom
572553,23202,Jumbo Bag Vintage Leaf,2,2011-10-24 17:09:00,2011-10-24,2011-10,4.13,8.26,,United Kingdom
572287,22909,Set Of 20 Vintage Christmas Napkins,3,2011-10-23 12:26:00,2011-10-23,2011-10,0.85,2.55,15584.0,United Kingdom
548451,23126,Feltcraft Girl Amelie Kit,1,2011-03-31 11:25:00,2011-03-31,2011-03,4.95,4.95,17365.0,United Kingdom
555247,22470,Heart Of Wicker Large,6,2011-06-01 14:42:00,2011-06-01,2011-06,2.95,17.700000000000003,14315.0,United Kingdom
559051,22227,Hanging Heart Mirror Decoration,1,2011-07-05 16:47:00,2011-07-05,2011-07,1.25,1.25,,United Kingdom
575757,84375,Set Of 20 Kids Cookie Cutters,6,2011-11-11 10:49:00,2011-11-11,2011-11,2.1,12.600000000000001,17295.0,United Kingdom
580129,22562,Monsters Stencil Craft,12,2011-12-01 18:03:00,2011-12-01,2011-12,1.25,15.0,17426.0,United Kingdom
566866,22596,Christmas Star Wish List Chalkboard,144,2011-09-15 12:55:00,2011-09-15,2011-09,1.04,149.76,13694.0,United Kingdom
577104,21754,Home Building Block Word,6,2011-11-17 17:13:00,2011-11-17,2011-11,6.25,37.5,12747.0,United Kingdom
555363,23040,Paper Lantern 9 Point Snow Star,1,2011-06-02 14:15:00,2011-06-02,2011-06,5.75,5.75,14453.0,United Kingdom
550621,22652,Travel Sewing Kit,4,2011-04-19 13:41:00,2011-04-19,2011-04,1.65,6.6,13263.0,United Kingdom
540977,21620,Set Of 4 Rose Botanical Candles,2,2011-01-12 15:01:00,2011-01-12,2011-01,2.51,5.02,,United Kingdom
548451,22743,Make Your Own Flowerpower Card Kit,6,2011-03-31 11:25:00,2011-03-31,2011-03,2.95,17.700000000000003,17365.0,United Kingdom
540642,22631,Circus Parade Lunch Box,12,2011-01-10 13:22:00,2011-01-10,2011-01,1.95,23.4,12681.0,France
564526,21172,Party Metal Sign,12,2011-08-25 14:50:00,2011-08-25,2011-08,1.45,17.4,15805.0,United Kingdom
557305,23067,Hanging Engraved Metal Heart,2,2011-06-19 14:42:00,2011-06-19,2011-06,4.15,8.3,13568.0,United Kingdom
542904,22383,Lunch Bag Suki Design,10,2011-02-01 14:58:00,2011-02-01,2011-02,1.65,16.5,12682.0,France
558539,23235,Storage Tin Vintage Leaf,6,2011-06-30 12:14:00,2011-06-30,2011-06,2.89,17.34,16556.0,United Kingdom
540646,20866,Blue Rose Fabric Mirror,3,2011-01-10 14:32:00,2011-01-10,2011-01,0.85,2.55,,United Kingdom
570113,22809,Set Of 6 T-Lights Santa,36,2011-10-07 12:31:00,2011-10-07,2011-10,2.55,91.8,15874.0,United Kingdom
540415,22705,Wrap Green Pears,25,2011-01-07 10:47:00,2011-01-07,2011-01,0.42,10.5,16889.0,United Kingdom
556732,22890,Novelty Biscuits Cake Stand 3 Tier,1,2011-06-14 11:47:00,2011-06-14,2011-06,9.95,9.95,15039.0,United Kingdom
544684,21155,Red Retrospot Peg Bag,2,2011-02-22 16:32:00,2011-02-22,2011-02,4.96,9.92,,United Kingdom
577542,22578,Wooden Star Christmas Scandinavian,10,2011-11-20 14:33:00,2011-11-20,2011-11,0.29,2.9,13565.0,United Kingdom
578255,23209,Lunch Bag Vintage Doily,1,2011-11-23 12:58:00,2011-11-23,2011-11,1.65,1.65,14675.0,United Kingdom
578344,71477,Coloured Glass Star T-Light Holder,1,2011-11-24 09:21:00,2011-11-24,2011-11,6.63,6.63,,United Kingdom
578118,22898,Childrens Apron Apples Design,24,2011-11-23 10:08:00,2011-11-23,2011-11,1.95,46.8,12955.0,United Kingdom
564143,22771,Clear Drawer Knob Acrylic Edwardian,12,2011-08-23 11:51:00,2011-08-23,2011-08,1.25,15.0,16814.0,United Kingdom
580366,84879,Assorted Colour Bird Ornament,8,2011-12-02 16:38:00,2011-12-02,2011-12,1.69,13.52,,United Kingdom
567668,23445,Ice Cream Bubbles,8,2011-09-21 15:29:00,2011-09-21,2011-09,1.63,13.04,,United Kingdom
576364,23581,Jumbo Bag Paisley Park,3,2011-11-14 17:40:00,2011-11-14,2011-11,2.08,6.24,15009.0,United Kingdom
578488,22905,Calendar In Season Design,1,2011-11-24 12:53:00,2011-11-24,2011-11,2.95,2.95,12784.0,Portugal
541848,22565,Feltcraft Hairbands Pink And White,2,2011-01-23 13:31:00,2011-01-23,2011-01,0.85,1.7,17611.0,United Kingdom
540005,21618,4 Wildflower Botanical Candles,12,2011-01-04 10:38:00,2011-01-04,2011-01,1.25,15.0,17315.0,United Kingdom
577078,22417,Pack Of 60 Spaceboy Cake Cases,1,2011-11-17 15:17:00,2011-11-17,2011-11,1.25,1.25,,United Kingdom
564640,22576,Swallow Wooden Christmas Decoration,12,2011-08-26 13:00:00,2011-08-26,2011-08,0.85,10.2,14837.0,United Kingdom
561056,21065,Boom Box Speaker Girls,2,2011-07-24 13:17:00,2011-07-24,2011-07,5.95,11.9,13477.0,United Kingdom
563657,23306,Set Of 36 Doilies Pantry Design,12,2011-08-18 10:49:00,2011-08-18,2011-08,1.45,17.4,15615.0,United Kingdom
564817,22023,Empire Birthday Card,1,2011-08-30 12:02:00,2011-08-30,2011-08,0.83,0.83,,United Kingdom
552234,22385,Jumbo Bag Spaceboy Design,1,2011-05-06 16:01:00,2011-05-06,2011-05,4.13,4.13,,United Kingdom
579470,23234,Biscuit Tin Vintage Christmas,3,2011-11-29 15:06:00,2011-11-29,2011-11,2.89,8.67,16549.0,United Kingdom
580146,22114,Hot Water Bottle Tea And Sympathy,13,2011-12-02 10:07:00,2011-12-02,2011-12,9.13,118.69000000000001,,United Kingdom
575516,22366,Doormat Airmail,10,2011-11-10 10:45:00,2011-11-10,2011-11,7.08,70.8,17340.0,United Kingdom
549728,22334,Dinosaur Party Bag + Sticker Set,4,2011-04-11 16:15:00,2011-04-11,2011-04,1.65,6.6,17799.0,United Kingdom
566219,84375,Set Of 20 Kids Cookie Cutters,12,2011-09-09 15:51:00,2011-09-09,2011-09,2.1,25.200000000000003,17426.0,United Kingdom
537765,22296,Heart Ivory Trellis Large,1,2010-12-08 12:08:00,2010-12-08,2010-12,1.65,1.65,14606.0,United Kingdom
557937,84849A,Hello Sailor Blue Soap Holder,2,2011-06-23 15:30:00,2011-06-23,2011-06,3.29,6.58,,United Kingdom
559668,21078,Set/20 Strawberry Paper Napkins,12,2011-07-11 13:40:00,2011-07-11,2011-07,0.85,10.2,13394.0,United Kingdom
579777,84029G,Knitted Union Flag Hot Water Bottle,1,2011-11-30 15:13:00,2011-11-30,2011-11,8.29,8.29,,United Kingdom
546862,82580,Bathroom Metal Sign,12,2011-03-17 15:34:00,2011-03-17,2011-03,0.55,6.6000000000000005,16216.0,United Kingdom
546757,21206,Strawberry Honeycomb Garland,48,2011-03-16 13:44:00,2011-03-16,2011-03,1.45,69.6,15381.0,United Kingdom
578783,20986,Blue Calculator Ruler,20,2011-11-25 11:58:00,2011-11-25,2011-11,1.25,25.0,12748.0,United Kingdom
547077,21080,Set/20 Red Retrospot Paper Napkins,20,2011-03-20 14:38:00,2011-03-20,2011-03,0.85,17.0,12843.0,United Kingdom
542114,22302,Coffee Mug Pears Design,6,2011-01-25 14:00:00,2011-01-25,2011-01,2.55,15.299999999999999,16943.0,United Kingdom
574081,85054,French Enamel Pot W Lid,6,2011-11-02 16:37:00,2011-11-02,2011-11,2.95,17.700000000000003,15804.0,United Kingdom
536975,84849B,Fairy Soap Soap Holder,12,2010-12-03 14:04:00,2010-12-03,2010-12,1.69,20.28,14911.0,EIRE
554106,22437,Set Of 9 Black Skull Balloons,20,2011-05-22 14:05:00,2011-05-22,2011-05,0.85,17.0,12710.0,Germany
542611,37467,Pig Mug In Two Colour Designs,12,2011-01-30 14:13:00,2011-01-30,2011-01,0.85,10.2,15415.0,United Kingdom
564727,23084,Rabbit Night Light,2,2011-08-28 12:31:00,2011-08-28,2011-08,2.08,4.16,16686.0,United Kingdom
557758,22912,Yellow Coat Rack Paris Fashion,1,2011-06-22 13:28:00,2011-06-22,2011-06,4.95,4.95,17585.0,United Kingdom
576339,23004,Travel Card Wallet Pantry,1,2011-11-14 15:27:00,2011-11-14,2011-11,0.83,0.83,14096.0,United Kingdom
570467,21122,Set/10 Pink Polkadot Party Candles,24,2011-10-10 16:06:00,2011-10-10,2011-10,1.25,30.0,12607.0,USA
564541,23288,Green Vintage Spot Beaker,8,2011-08-25 15:35:00,2011-08-25,2011-08,0.85,6.8,16309.0,United Kingdom
581006,22720,Set Of 3 Cake Tins Pantry Design,3,2011-12-07 08:45:00,2011-12-07,2011-12,4.95,14.850000000000001,14911.0,EIRE
550527,84849D,Hot Baths Soap Holder,12,2011-04-19 10:48:00,2011-04-19,2011-04,1.69,20.28,12476.0,Germany
547867,22835,Hot Water Bottle I Am So Poorly,2,2011-03-27 13:56:00,2011-03-27,2011-03,4.65,9.3,13357.0,United Kingdom
578488,22795,Sweetheart Recipe Book Stand,1,2011-11-24 12:53:00,2011-11-24,2011-11,6.75,6.75,12784.0,Portugal
545684,35004B,Set Of 3 Black Flying Ducks,12,2011-03-06 11:52:00,2011-03-06,2011-03,4.65,55.800000000000004,15606.0,United Kingdom
558777,21731,Red Toadstool Led Night Light,1,2011-07-04 10:23:00,2011-07-04,2011-07,3.29,3.29,,United Kingdom
575220,23582,Vintage Doily Jumbo Bag Red,100,2011-11-09 11:19:00,2011-11-09,2011-11,1.79,179.0,17511.0,United Kingdom
574079,85152,Hand Over The Chocolate Sign,1,2011-11-02 16:19:00,2011-11-02,2011-11,2.1,2.1,17595.0,United Kingdom
552508,21232,Strawberry Ceramic Trinket Box,2,2011-05-09 16:27:00,2011-05-09,2011-05,2.46,4.92,,United Kingdom
572746,23323,White Wicker Star,1,2011-10-25 16:30:00,2011-10-25,2011-10,2.1,2.1,13263.0,United Kingdom
555554,22606,Wooden Skittles Garden Set,2,2011-06-05 13:46:00,2011-06-05,2011-06,15.95,31.9,13742.0,United Kingdom
554264,84946,Antique Silver T-Light Glass,12,2011-05-23 12:35:00,2011-05-23,2011-05,1.25,15.0,15602.0,United Kingdom
544479,22383,Lunch Bag Suki Design,100,2011-02-21 10:28:00,2011-02-21,2011-02,1.45,145.0,14646.0,Netherlands
545667,84509A,Set Of 4 English Rose Placemats,2,2011-03-04 16:07:00,2011-03-04,2011-03,7.46,14.92,,United Kingdom
557954,22607,Wooden Rounders Garden Set,2,2011-06-23 18:44:00,2011-06-23,2011-06,9.95,19.9,15023.0,United Kingdom
562275,22449,Silk Purse Babushka Pink,6,2011-08-04 10:04:00,2011-08-04,2011-08,3.35,20.1,12689.0,France
574714,22907,Pack Of 20 Napkins Pantry Design,4,2011-11-06 14:29:00,2011-11-06,2011-11,0.85,3.4,15427.0,United Kingdom
580136,22804,Pink Hanging Heart T-Light Holder,1,2011-12-01 19:42:00,2011-12-01,2011-12,2.95,2.95,17841.0,United Kingdom
578977,21181,Please One Person Metal Sign,3,2011-11-27 15:18:00,2011-11-27,2011-11,2.1,6.300000000000001,17231.0,United Kingdom
572553,22109,Full English Breakfast Plate,2,2011-10-24 17:09:00,2011-10-24,2011-10,7.46,14.92,,United Kingdom
554077,23153,Zinc Sweetheart Wire Letter Rack,4,2011-05-22 11:34:00,2011-05-22,2011-05,3.75,15.0,13972.0,United Kingdom
566591,22983,Card Billboard Font,12,2011-09-13 14:53:00,2011-09-13,2011-09,0.42,5.04,16036.0,United Kingdom
541422,22170,Picture Frame Wood Triple Portrait,1,2011-01-17 17:48:00,2011-01-17,2011-01,13.29,13.29,,United Kingdom
554098,22712,Card Dolly Girl,12,2011-05-22 13:01:00,2011-05-22,2011-05,0.42,5.04,14769.0,United Kingdom
565231,22756,Large Yellow Babushka Notebook,1,2011-09-02 09:26:00,2011-09-02,2011-09,2.46,2.46,,United Kingdom
569403,23256,Childrens Cutlery Spaceboy,4,2011-10-04 09:02:00,2011-10-04,2011-10,4.15,16.6,13319.0,United Kingdom
551519,22558,Clothes Pegs Retrospot Pack 24,12,2011-05-01 11:50:00,2011-05-01,2011-05,1.65,19.799999999999997,14304.0,United Kingdom
570818,23396,Le Jardin Botanique Cushion Cover,1,2011-10-12 12:47:00,2011-10-12,2011-10,3.75,3.75,17841.0,United Kingdom
580503,23311,Vintage Christmas Stocking,3,2011-12-04 13:20:00,2011-12-04,2011-12,2.55,7.6499999999999995,13956.0,United Kingdom
541588,21212,Pack Of 72 Retrospot Cake Cases,24,2011-01-19 14:43:00,2011-01-19,2011-01,0.55,13.200000000000001,14307.0,United Kingdom
558904,22228,Bunny Wooden Painted With Bird,1,2011-07-04 16:18:00,2011-07-04,2011-07,0.83,0.83,,United Kingdom
567707,23503,Playing Cards Keep Calm & Carry On,36,2011-09-22 09:52:00,2011-09-22,2011-09,1.25,45.0,14676.0,United Kingdom
540953,84997D,Pink 3 Piece Polkadot Cutlery Set,1,2011-01-12 13:16:00,2011-01-12,2011-01,3.75,3.75,14587.0,United Kingdom
566408,21790,Vintage Snap Cards,3,2011-09-12 13:43:00,2011-09-12,2011-09,0.85,2.55,16984.0,United Kingdom
564758,23236,Storage Tin Vintage Doily,2,2011-08-30 10:39:00,2011-08-30,2011-08,5.79,11.58,,United Kingdom
561195,15056N,Edwardian Parasol Natural,2,2011-07-25 13:57:00,2011-07-25,2011-07,5.95,11.9,14796.0,United Kingdom
547830,82494L,Wooden Frame Antique White,2,2011-03-25 15:50:00,2011-03-25,2011-03,7.46,14.92,,United Kingdom
578787,23296,Set Of 6 Tea Time Baking Cases,24,2011-11-25 12:10:00,2011-11-25,2011-11,1.25,30.0,13589.0,United Kingdom
554795,85123A,White Hanging Heart T-Light Holder,6,2011-05-26 12:46:00,2011-05-26,2011-05,2.95,17.700000000000003,14210.0,United Kingdom
579560,20728,Lunch Bag Cars Blue,1,2011-11-30 11:31:00,2011-11-30,2011-11,1.65,1.65,15039.0,United Kingdom
563509,22139,Retrospot Tea Set Ceramic 11 Pc,3,2011-08-17 10:46:00,2011-08-17,2011-08,4.95,14.850000000000001,16092.0,United Kingdom
